"review_id","title","review","rating","sentiment","date","author","author_id","spoiler","helpful_up","helpful_down","url"
"rw2115478","Take it for What it Is","This is not ""Citizen Cane."" This is not ""The Shawshank Redemption."" This is not ""Schindler's List."" This is a Hannah Montana movie. It's an extension of the show. I don't disagree, really, with anything negative that anyone else posted. Poor acting, alleged plot, obnoxious kids, boring, overused story - but that's the show, too. If you (or your kids) like Hannah Montana, then they will like this movie. It's not for you, it's for them.

I, for one, am cheering for the continued success of HM/MC. I would hate to think that Billy Ray Cyrus prostituted her childhood in a pathetic attempt to rescue his owned failed career with no success. I've always wanted to say that.","8.0","positive","2009-08-22","horacepmctitties","ur19695646","True","4","5","https://www.imdb.com/review/rw2115478/"
"rw2050726","Great all around family entertainment","I really enjoyed this movie along with my girls ages 6, 7 & 9. Great soundtrack, good message without being preachy. Miley is a very good actress along with dancer and singer. All of the characters from the TV show that you would expect to see along with several fun cameos. Good transition from the ""Hannah Montana"" TV show to the big screen and all the where did Miley come from?? questions answered. This movie is definitely worth taking the family to see, it DOES NOT seem like a rushed piece of fluff to make money, but a genuine, fun family film that has a very good message and pleasantly lots of laughs =)Excellent entertainment for movie goers of all ages that you don't have to cringe over when watching with your children.","10.0","positive","2009-04-11","meowlori","ur7528783","False","21","56","https://www.imdb.com/review/rw2050726/"
"rw2050962","As a skeptic I was not looking forward to it but the comedy delivered!","I took my 11-year old daughter, who loves the show, but has tired of the music, to see it. I find the show quite funny as well. I was, however, not very confident at the chances of having a good time seeing the sitcom being brought to the big screen. I was wrong. The comedy bits were very well done. Any time Miley's brother Jackson was on the screen the audience was laughing out loud. He's a very funny physical actor. The young girls in the crowded theater were clapping and singing along with every song in the movie, and I was not disappointed with the soundtrack either. The story was old and obvious, and the dramatic parts dragged it down a bit. It still had a good message, and every time it seemed to lag with treacle they threw in a great comedic/slapstick scene that had the audience(and me)rolling.

All-in-all the movie was worthy of a 7 out of 10. I had to give it a 10 just to balance out the haters that gave it 1 or 2 just to be idiots. No doubt, given the number of negative reviews cast (without comments to back up the rating), some anti-Miley website is behind this stupidity. This seems to be the computer age we live in.","10.0","positive","2009-04-11","docgoblin","ur8739211","True","21","59","https://www.imdb.com/review/rw2050962/"
"rw2052091","Great family movie.","Our family loved this movie and of a packed theater no one left early,in fact most stayed through the ending credits. Great music and family fun. There was nothing inappropriate in the whole movie so it is very kid friendly. That being said the adults in our family enjoyed it also.

There was also some cameos from country stars such as Rascal Flatts and Taylor Swift. As parents of a 6 year old daughter we are happy to find family friendly movies. I do not understand why if this is not your type of movie why one would even bother to give a biased opinion on the movie. If your not attending this movie with kids then don't bother giving your opinion and try to ruin it for others.","10.0","positive","2009-04-13","sandan93","ur13842818","False","14","36","https://www.imdb.com/review/rw2052091/"
"rw2050965","Great movie; Ignore the haters","To anyone that likes Disney, Hannah Montana, Miley Cyrus, and some cheesy humor; this movie is perfect for you. The rating on this site is just bad because of all the haters out there that rate stuff they don't like a 1 out of 10 and it is really unfortunate that there are so many haters. It is a good movie and the 2 hours went by so fast. They story was great, the acting was just as it is in the show, and the new songs were wonderful and touching. My mother, 50, and myself, 21, were in a theatre filled with lots of girls and their mothers and everyone came out of the theatre talking about how good the movie was; I didn't hear a single complaint, it was that good :) Do yourself a favour and go see it!","9.0","positive","2009-04-11","snowninjachic","ur20959349","False","17","50","https://www.imdb.com/review/rw2050965/"
"rw2072659","Hannah Montana movie","Although this movie was an obvious Disney advertisement opportunity, I loved it. It was refreshing to see a true

rated G movie to take my girls to. My 15 year old even wanted to go and she's not a big Hannah Montana fan. The music was well placed and it was quite the concert event. Lots of country stars, action sequences, physical humor and pure, honest emotions in the acting. I'd watch it with my girls again. We love the CD soundtrack. I loved the fact that although there is a ""love story"" concept, it is not blown up as the main idea of the movie. The scenes showed a true depiction of how young teens should begin a relationship. Miley learns a good lesson and it's nice to watch how she arrives at her maturity.","10.0","positive","2009-05-27","kipmol","ur6269253","False","5","9","https://www.imdb.com/review/rw2072659/"
"rw2102765","it's not the best film i have ever seen but it's the most pleasurable/satisfied film i have ever seen","I'm a big fans for Miley Cyrus, so this film i absolutely must to watch it. I have watched it 3x. Maybe it's not the best film i have ever seen but it's the most pleasurable/satisfied film i have ever seen. I love Miley, she's great, charm, funny, natural, sexy, and have good voice. In this film Hannah Montana The Movie it's far better than the TV series. Hannah Montana The Movie it's funny (yeah maybe in some scene it's not funny). Drama is so powerful. Great acting by Miley Cyrus. This film is more serious and mature than the TV series. I really love many song in this film, The Climb, Dream, You'll Always Find Your Home, etc. This film always meaningful, it's have great quotes ""Life is Climb, But The View is Good"". So this film is very recommended","10.0","positive","2009-07-28","film_denzs","ur8547054","False","6","12","https://www.imdb.com/review/rw2102765/"
"rw2064282","Excellent family values/Great message","This movie was given low reviews by men way to old to catch the true and simple message of the movie. It was refreshing to get to see a G-rated movie with such great family values and life lessons. Yes, my 8 year old daughter loved it because of Hannah Montanah, but I did as well. It teaches a lesson that the simpler things in life like growing up in the rural south can be valued just as highly as a jet-setting career as a young pop-star. The acting wasn't as bad as some have mentioned. I have seen worse (George Strait in Pure Country). I do have a suggestion: all of you thirty-something males who took your daughters to see the movie, let them write the reviews. They probably have a lot more ""family movie common sense"" than you because their minds have not yet been polluted with the R rated violence/sex/drug action movies that you are so accustomed to watching. I hope Hollywood gets the message and produces more G rated movies like this one so that I can take my daughter and not have to worry about explaining the crude off-color jokes like in the ""Incredibles"" and the like. Thank God for movies like ""Hannah Montanah"". We need more of these and less smut.","10.0","positive","2009-05-10","dwaugh66","ur11703235","False","7","16","https://www.imdb.com/review/rw2064282/"
"rw4760919","Arguably one of the most important coming of age stories to grace the 21st century","Emotional music, compelling story, stacked cast, this movie has something for everyone. Beautiful slopping hills of Tennessee, combined with redneck lovers who probably voted for trump, this movie will keep you coming back for more.","10.0","positive","2019-04-04","fireamblow","ur101259935","True","2","2","https://www.imdb.com/review/rw4760919/"
"rw2050523","Amazing!!","After reading some of the other reviews I would have to say that I am absolutely appalled. I have been a huge Hannah/Miley fan for quite some time and I was truly amazed at how well the entire production turned out to be. Miley Cyrus never seizes to amaze me with how put together she is. From working on the movie, to her award winning show, latest album, as well as still being your everyday 16-year-old girl, Miley is truly inspirational. While some may have poked fun and turned a cold shoulder when ""explicit photos"" leaked, I think they forgot to remember that she was just being HUMAN, and just as any other teenage girl she made a mistake. GET OVER IT PEOPLE!! In fact, what many are also forgetting to consider is what Miley truly stands for. She is a true role model for thousands, in fact millions, of girls across the world. A role model that is not afraid to show her fans what it means to be yourself and never let anyone get you down. So despite what some people may say about the plot of this movie or the acting, I am proud to say that I loved EVERY minute of it. So HATS OFF to you Miley and keep up the great work!!","10.0","positive","2009-04-10","lloyd-c","ur20953334","False","23","86","https://www.imdb.com/review/rw2050523/"
"rw2244115","A TV phenomenon hits the big screen....and it's awesome!","As an 18 year old guy I'm probably not in the intended target audience for a film like Hannah Montana: The Movie, but I love Miley Cyrus (she's gotta be the most beautiful & talented person to ever come out of the Disney Channel) and have enjoyed watching episodes of the TV series on Disney over the last few years, so there was no question as to whether or not I was going to see this. I wasn't sure how well it'd translate to the big screen but I have to say I was more than pleasantly surprised.

Yes it's full of plot holes and inconsistencies. No the acting won't win anyone any Oscars. And yes it takes a bit of suspension of disbelief to get over the idea that people don't realise Miley is Hannah Montana just because she dons a blonde wig. But what this film is, is a light hearted, comedic adaption of the TV series that at its heart has a great message. It's full of laughs but also moments that can make viewers teary eyed and it's backed by some great music (if you were impressed by the songs in the movie then I recommend checking out the soundtrack album; full of great tunes and the best out of all the Hannah Montana CD's). It's different from the show just enough to be able to stand on its own and be viewed without having to have seen any episodes of the series beforehand, but it's also similar enough to appeal to long time fans while helping to set up and continue story lines seen in season 3.

For fans used to seeing the action take place on small studio sets the film looks stunning, being filmed in both LA and Miley's birthplace Tennessee. All the locations were really well used and were made the most of, the only downside to this being that the next time you see the show the sets do look slightly pathetic in comparison. Apart from this though Hannah Montana: The Movie is a funny and entertaining film that can be enjoyed by all ages (and both genders). So just sit back, relax, put your critical snobbery to one side for 90 minutes and enjoy the show!","9.0","positive","2010-05-02","Swagger91","ur23116968","False","3","5","https://www.imdb.com/review/rw2244115/"
"rw2051828","I was a great kids movie!","I would give it a 8 out of ten, but since people are such haters I had to give it a 10 to try an balance out the negativity. I watched this movie with my brother (18) and my little cousin (14) and I am 23. I have to say i loved it. It was touching, cute and funny (much like the show with a longer, better plot). 

I loved at the music sequences and how they naturally incorporated them, so that you get songs but its doesn't come off unnatural like in musicals. It is a Disney G rated film so yeah its not going to be edgy or Oscar material, but it was entertaining and i clapped after every performance, I cried at some moments, and laughed a lot (in large thanks to Earl). It was so good, but i like Hannah Montana the show. However, my brother thought it was good too and he just tagged a long and for my 14 year old cousin well, she couldn't stop talking about it (we both we super excited about the movie).","10.0","positive","2009-04-13","justcozy","ur18477443","False","9","29","https://www.imdb.com/review/rw2051828/"
"rw2490935","instead of vomiting your hate against life","i realize people or shows who are hated, are usually pretty good, or at least a lot better that you would expect. i never knew what or who hannah montana was, i heard adam sandler in a movie mention it, and i check out on the internet, i'm a kind out of fashion guy... But a 3 rating for this movie is retarded. you've got comedy, romance, good music, nice girls, Disney may be the devil but they do hire people who know how to do their job. the songs are good pop-rock'n'roll-country songs if you do know anything about music, who cares if they're written by the devil, they're good. anybody who has played in a rock band will agree with that. the movie is also good, nothing new but good, unless you hold a grudge against life. if you do, it's your own fault, get a better life, instead of vomiting your hate on hannah montana.","9.0","positive","2011-09-19","s_imdb-18-540293","ur25569374","False","2","3","https://www.imdb.com/review/rw2490935/"
"rw2093428","Adults need to grow up!","I agree with Weldermommy. How sad does your life really have to be to sit on their computers and write a bad review for a movie that was aimed for children, what, 4-10? My 6 year old daughter loved the movie and as a mom, I thought it was cute. Nothing I would watch for myself, but I can sit with her and watch it, and even get a few laughs. Maybe her acting isn't developed to entertain an adult audience, but it sure entertained my daughter and just about all of the girls in her class. Or maybe she just didn't whip out her awesome acting skills because she wouldn't need them for this type of movie. If the movie was SO HORRIBLE to you, here's some advice- don't buy the DVD. Without your purchase, she'll still make more in an day than most of us make all year! My rating for this movie as an adult would probably be a 6 or 7, but I rated it a 10 for my daughter.","10.0","positive","2009-07-09","NickNBoog","ur21462560","False","4","10","https://www.imdb.com/review/rw2093428/"
"rw2060134","I am 8 so i know what i am talking about! It was so COOL!","I thought that the bit about Hannah Montana not having a double life any more was upsetting because I thought there wasn't going to be a season 4 on TV. The bit about Miley singing her song to her dad was heartbreaking. I think some of the characters should have been in it for longer like Riiccccoo because he's very funny and was only in it for 2 minutes. I am glad that Hannah Montanta was wearing those yellow doctor marten boots as I have them as well! Just remember that Hannah Montana is aimed for children and not really for adults because my mum and dad took me and my mum liked seeing my reactions to it but my dad thought that it was better than the TV series but still not really that very good. I think the score should be higher more like 10 than 2. I LOVE Hannah Montana. Hannah Montana Rocks!","10.0","positive","2009-05-01","toxicvinster","ur12569214","True","4","10","https://www.imdb.com/review/rw2060134/"
"rw2053062","just because you have eyes doesn't mean you can see","I was at a multiplex and just finished watching the movie I went to see and being in the mood for a second feature i wandered into the movie next door. It turned out to be Hannah Montana: the Movie. I was very pleasantly surprised. The cinematography is fantastic. It's filmed in a beautiful location in Tennessee and many of the shots are just breathtaking. Disney put a lot of money into this production and it shows. The director is excellent. The songs are great. There's a really nice happy energy from the entire production. OK. The story is just a simple corny teen romantic comedy but musicals are not known for having great plots. There are obviously a lot of people writing comments here who just hate anything Hannah Montana but this is a movie that has a lot going for it. Anyone who likes Hannah Montana is going to love it and rightly so. Anyone who goes to the movie with any kind of a reasonable attitude is going to like it. Don't worry about the plot. Just sit back and enjoy the musical numbers, enjoy the incredible photography. This movie is going to make a lot of money because it's about happiness and it delivers happiness.","10.0","positive","2009-04-15","mmyy","ur5520939","False","9","33","https://www.imdb.com/review/rw2053062/"
"rw2052502","One of the Greatest Movies of the Year!","Many movies these days lack the humor and drama that an audience desires desperately at times. A few movies tend to bore and sometimes anger the viewers because of how horrible it can be. But ""Hannah Montana: The Movie"" does not disappoint. While I watched this movie, I noticed how focused I was in the movie and at times how much I was laughing at this movie because of its great epic humorous dialog. This movie is no let down at all. If you have any doubts of seeing this movie, your doubts are most likely wrong. The dialog is very original and well thought out. The story never lacks or drags. And it's great fun beginning to end and easily can be considered an American classic!!!! Wait, I change my mind, this movie sux sweaty monkey balls!","10.0","positive","2009-04-14","noel_da_gangsta-1","ur12940582","False","8","29","https://www.imdb.com/review/rw2052502/"
"rw2052316","Heartfelt funny sincere and has a great message .","Awesome movie!! Always have enjoyed the show and in all honesty wasn't looking forward to the movie.Foolishly I didn't think it would be as good as the show but I was pleasantly surprised.Miley Cyrus does a wonderful job portraying her Hannah persona and Miley persona exceptionally well.The emotion in the film was truly moving especially when she belts out the song ""The Climb"" and sings with her real life/on-screen father Billy Ray on ""Butterfly Fly Away"".The pratfalls were hilarious and the story/plot rang true with a positive message to be true to yourself don't lose yourself because you are left with nothing if you do.Just as the song states There's always gonna be another mountain I'm always gonna want to make it move.It's always gonna be an uphill battle sometimes I'm gonna have to lose.Life is indeed a climb and this film was as deep and profound as it can get.The ending no spoilers here will most assuredly satisfy any fan that is the only thing I will say.","9.0","positive","2009-04-12","davidbeckham1441","ur20828378","False","8","31","https://www.imdb.com/review/rw2052316/"
"rw2063107","This comment is for ALL you HATERS out there.","People people people...Please stop thinking so hard about how to trash this film and it's cast, relax a bit and rethink why you are writing a review for this movie. This movie ""is what it is."" I have a belief that all of you writing negative reviews really have no reason for even having gone to see this film in the first place. Think about the premise of the film, a TV show targeting pre-teens and tweeners airing on the Disney channel...yes Disney...got it? OK, now stop your bashing and ask your pre-teen or tween daughter, sister, niece (etc) about the movie. Go to the movies and watch their little faces during the movie and ask them to tell you about it at the end. I watch new episodes of Hannah on Sundays with both my 9 and 7 year old daughters...and I'm a 37 year old man. Then I took them and my wife to see the movie. My reward and high praise for movies such as Hannah Montana comes from the look on their faces both during and after the film. They were smiling and clapping along with the songs. My daughter downloaded the videos for her Nintendo DS. Hey, even my wife loves ""The Climb"" sung by Miley Stewart, during the film. It has a good message for all ages.

So stop your whining and bad mouthing of this film. Think about how many parents will be unjustly misled by your words and not take their kids to see the film. Because of you, children will be deprived of enjoying themselves and having a good time at the movies.","8.0","positive","2009-05-07","ricky_89","ur4197208","False","5","16","https://www.imdb.com/review/rw2063107/"
"rw2064676","i thought it was a great movie","This movie is exactly what it should have been. It reflects the show and a little more. Miley made the comment quote "" it will end without the possibility of a sequel but a possibility of another season. I would love to do another season."" so for those people who are saying she only did the movie because she wanted out need to get their stories straight. This movie was filmed over a year ago so what do you know. It is a great movie for kids and adults. If you have kids, you might understand it better. The acting is not bad at all, the storyline makes sense and the soundtrack is amazing, especially the hoedown throw down. There were little girls in the aisles of the movie theater doing it with the movie and it was cutest thing ever. I have even learned how to do it.","9.0","positive","2009-05-10","tinkerbell_0203","ur11219323","False","4","12","https://www.imdb.com/review/rw2064676/"
"rw2061077","It wasn't amazing.","It was great but not great, it dragged on and it was quite boring at times. Like at the end when she was talking about her 'Double life', it was really boring, it felt like it was over half of the movie. It's not something you'll remember, I don't even remember most of it, yet I remember most things in movies such as High School Musical and Camp Rock. It's quite funny at points, there's a British bloke who works for a magazine and he is in a disguise and goes into her dressing room tent thing and Hannah's helper or whatever knows who he is and she goes ""Ozzy..."" or something and then he takes it off and sits down and leaves his camera there and its recording then he leaves and Hannah and the woman start talking and the woman says something about a secret then when they leave the man goes in and gets the camera and finds out she has a secret. At the end when she pulls her wig off he takes a picture when she puts it back on and shes all ""NO!"" He's funny. The age its suitable for is round about - 9 to 0 year olds. Jokes, it's for probably 5+ because only little kids and young teenagers such as myself (11 years old here) really watch it, no offense if your an adult and watch it.","9.0","positive","2009-05-03","bratzrock1998","ur14460566","True","4","12","https://www.imdb.com/review/rw2061077/"
"rw9047118","An Enjoyable Kids' Movie That Deserves a Fair Chance: Rediscovering Childhood Magic with a Charming and Underrated Film","Despite its underrated status, this film shines with its own charm. While not flawless, it surpasses its unfairly low average score. Biases against Miley Cyrus influence some negative reviews. Personally, I rate it a solid 7. It has its slower moments and decent acting. As a kids' movie, it's forgivable. The true strength lies in its ability to leave you with a heartwarming smile. It may be a 7 for adults, but for its target audience, it's a resounding 10. It successfully captures the magic of childhood, reminding us of the joy we felt. Give it a chance; you'll find yourself transported to a world of innocence and wonder.","10.0","positive","2023-05-10","dani_post","ur119942564","False","1","1","https://www.imdb.com/review/rw9047118/"
"rw2057203","Good fun family film","I think a few reviewers of this title need to get a grip on some anger issues. I went to this movie with two little girls. (the movies target audience) We all thought it was great. There is absolutely nothing offensive in this movie. It's cutesy and silly and everything it was meant to be. My little 7 year old smiled the whole time. The music is fun and upbeat. I hate to think that we live in such a cynical world that people can't have a little fun and relax. If you go to this movie by yourself and happen to be a bitter 45 year old man with a Siskel complex you might not enjoy it. On the other hand if your going with kids and you care what they think you'll love it! A good movie with a cute message. We all walked out of the theater singing and having fun.","8.0","positive","2009-04-24","achienelson","ur21033132","False","4","14","https://www.imdb.com/review/rw2057203/"
"rw2126562","Perfect for the target audience...","Admittedly I'd only heard bits and pieces about the Hannah Montana franchise when I decided to pick it up on DVD to watch with the family, more out of curiosity than anything else. Of course Hannah Montana: The Movie runs like your typical Disney flick that originated on, or was made for, its television channel; that is, predictable and corny. However, as far as providing for the target audience is concerned, this film is spot on.

Miley Cyrus provides an energetic performance, essentially taking on two roles as the title character and the girl behind the brand who wants to keep a normal existence while living it up as a celebrity. Hannah Montana faces a tough decision when she realises leading a secret double life is too much for her and those around her, and ultimately has to decide who she wants to be.

Commenting on the cinematic qualities of any aspect of the film would be a pointless exercise considering the movie was made to keep a young, specific audience amused. At 18 I'm the youngest in a family of four, yet the film was fun, enjoyable and well worth a watch simply for the cameos from the likes of Tyra Banks (America's Next Top Model) and Taylor Swift alone. The soundtrack isn't great track after great track although there are some notable gems, including 'Hoedown Throwdown' and in particular 'The Climb', which in my opinion is a fantastic song. The setting of the film elevates the lead character's predicament while providing some beautiful visuals.

In short, anyone considering watching this with youngsters or thinking about letting them see it should find that this is a light, family-friendly film that is nothing short of pleasant viewing, but not much more unless you're a young girl. And if you're not, like me...who are we to criticise it?

8/10","8.0","positive","2009-09-13","jhunt709","ur21569980","False","2","5","https://www.imdb.com/review/rw2126562/"
"rw2285262","Without the Miley attitude it would be 10","This is a great film for the whole family and when I watched it I loved it and it kept me very entertained. It had a lot of adventure a bit of comedy and the best music Miley Cyrus has produced. This film isn't perfect as it has the rude attitude and the hideous head move Miley does. What do you think you are doing Miley. Little girls who love you follow everything you do and they will say to their mums whatever and do a head move to them. Its wrong. This film would be really good without the usual Miley attitude.

But there wasn't as much head moves/whatevers compared to the TV series.

The positive side was she did pull off a great film and some great songs and a film which everyone will love. Miley Cyrus is very beautiful and has got a great future.","8.0","positive","2010-07-25","henry-760-433425","ur23369821","False","2","5","https://www.imdb.com/review/rw2285262/"
"rw2054993","Good family entertainment and yes a little cheesy!","Hannah Montana: The Movie is probably not for anyone who likes good clean, wholesome, funny and yes - cheesy family entertainment. But in a movie environment that seems to constantly churn out PG-13 to R rated stuff, ""Hannah"" seems to be proof that many of us rather like some clean, good ole fashioned fun and just a few songs thrown in to make the movie-viewing experience somewhat memorable. Our daughter, who happens to be 6yrs old, loved this movie and throughout it, tapped her foot and bobbed her head. Granted, she is a big Hannah fan, but she still enjoyed it. So did her Mom and Dad. Miley Stuart has a big conflict trying to be herself and Hannah at the same time. But Hannah seems to be winning the bigger, better, glitzier life over substance and down-to-earth deal. So her dad takes her back to her roots in Tennessee to see if her original home can bring some clarity to the situation. Along the way, she meets family, friends and a possible new love interest to bring herself to realize how much family, roots and being true to yourself can mean to you in the world. Yes, the movie is a little silly, but so much fun! Please do yourself and maybe your family a favor, GO see the movie. Let yourself go in with no reservations or pre-conceived notions that this movie need be an artistic and Oscar-worth film, which of course, it is not. But maybe you'll come away liking something feel-good and refreshingly enjoyable, unless you're not into that kind of thing.","9.0","positive","2009-04-19","dynastarrt-1","ur21005420","False","4","17","https://www.imdb.com/review/rw2054993/"
"rw2055802","Life Changing experience","As the summary clearly indicates, Hannah Montana is as of yet anyway, the single best movie I have ever seen and I dare say, a life changing experience.

If I may, though I don't deem myself worthy of reviewing anything that contains or even refers to Hannah, her singing ability, as well as her acting, is so deep and profound, it really makes you reflect on your everyday life and what you can actually achieve with just a little bit of effort.

I will be the first to predict the Cyrus family will conquer Hollywood and will constitute one of its foundations like the Baldwin legacy.","10.0","positive","2009-04-21","micpap","ur15882666","False","5","24","https://www.imdb.com/review/rw2055802/"
"rw2102093","Its a Hit, complete entertainer for Kids","I will say that this movie is a good one,I'm not saying that am a great fan of Miley.I haven't heard her before this,but she is awesome.Hats off to Disney,the way they are entertaining all the children's.May be at my age its weird that am saying like this,but still Disney is awesome.They have given branded platform for stars like Selena,Ashley,Vannessa,Miley,Hilary. Most common thing Disney always looking for is that actress/actor must be good looking,must sing well,& act.They are not perfect and great in acting,but they are enough for our children.Imagine kids life without Disney's animations & music.I still found my childhood days every time i gone through any Disney product.This movie is good,perfect entertainer.Specially Miley sings very well.I loved howdown throwdown track. SO stop criticizing, go for it,pure entertainment.Thumbs Up!","10.0","positive","2009-07-26","abhijit-sarkar86","ur21805956","False","3","11","https://www.imdb.com/review/rw2102093/"
"rw2122635","not that bad   seriously","hi i watched the Hannah Montana movie and it wasn't that bad! really I'm sick of adults saying this movie was not funny, uninteresting, too predictable having non talented actors and actresses etc etc non non stop. this movie was made for girls aged 6 to 14 approximately not 30 year old men!!! the movie isn't that bad sure it has a predictable plot but there's lots of friendship and family, laughs and music. the actors and actresses in this movie are teenagers and don't have as much acting experience as adults if your not a fan of miley, Emily, Mitchell, Lucas etc etc thats fine just don't mock them because you don't even know them!! so if you didn't like this movie thats cool and if you want to share thats cool just remember this movie is for little girls not adults","9.0","positive","2009-09-05","princesskody","ur22060231","False","2","6","https://www.imdb.com/review/rw2122635/"
"rw2113693","Hannah Montana","i think this movie was great and good for time pass ,,,, well i bought the DVD of Hannah Montana and watch the movie with my friends well we have never seen any episodes of Hannah Montana TV series of Disney channel but after seeing this movie my friends really like the movie and now we all are not even missing any episodes of Hannah Montana in Disney channel .... well the movie was not so good than the TV shows but it was fun to watch.... we really like miley Cyrus she got great voice,we like all song of the movie especially the climb song......that was one of the best songs... well the movie didn't reach the expectations of public bit i can say one thing the guys who have never seen episodes of Hannah Montana they will sure like the movie and then buy dvds of Hannah Montana TV show..... well i will give 9/10 ratings for this movie becoz we really like the movie....its good for time-pass...","10.0","positive","2009-08-19","cristiano_saheel","ur21932571","True","2","7","https://www.imdb.com/review/rw2113693/"
"rw2120387","Disney...Miley Cyrus....songs....cheesiness...hits the demographic dead on","Miley Cyrus and the Hannah Montana franchise gets constant berating by adults, older teenagers, and critics alike and none of it makes sense. Is that because her and this film are brilliant? No, not necessarily. It is because this film hits the target demographic brilliantly. It also doesn't try to throw together crude jokes, or try to tone down being sickeningly sweet and I say BRAVO!! For the average movie goer to sit down and watch this movie they would find it laughably terrible but I will embrace anything that actually promotes sweetness and innocence because I had it as a child (usually with Disney films) and I want my kids to have it too. Does this make the movie good? NO! The movie still has to hold its own, have good characters, good story, and a movie like this just has to be fun! The silly slapstick comedy from the VERY cheesy show on Family Channel carries over into the film with even more heart. Some of the antics are actually laugh out loud funny. But certainly the emotion in the film is amped up and as with any great Disney movie there is an underlying moral message to learn from and Miley Cyrus is the phenomenon to pull it off.

Much has been said about Miley Cyrus, good and bad. Regardless she has an enormous following. I also personally think she is very talented and has great charisma and it carries over into this film. I doubt that her role as Miley Stewart and Hannah Montana is probably not exactly a stretch from reality for her but she is still fun to watch. She is very down home and comfortable and fun to watch. She embraces her teenage awkwardness and has a great time on screen! Billy Ray Cyrus plays her Dad...hmmm weird...no big stretch there either. Billy Ray has that same down home quality that makes him fun to watch. I think the chemistry between him and Miley being real life daughter and father helps enormously for the two of them. Although I've only seen it in passing (I swear) I've noticed that Miley Stewart's brother in the show is overused, cheesy and annoying. Fortunately they toned him down to barely a passing cameo in the film for Jason Earles. Emily Osment also carries over from the TV cast as Miley's best friend. She is good in the part and is fun in her role but she certainly doesn't reach the level of Miley Cyrus and her personality doesn't quite carry the same weight. Lucas Till is Miley's love interest in the film. He is really quite excellent and while his character isn't stand out or get a lot of comedic moments he still is a good character and has great chemistry with Miley Cyrus. There is certainly a lot of other supporting characters and cameos and they all do a good job but ultimately the supporting cast does a lot of that...support the Cyrus' and none of them get the opportunity to stand out.

I was actually surprised to see director Peter Chelsolm attached to directing this film. I would have expected a female director and someone with less experience to helm the film. Chelsolm has had a fair bit of experience and this film actually feels a little wishy washy for him. Still he tells a solid story and seems to work at making the film, story and characters a little less cheesy than the TV counterpart. I am almost sure that most adults won't be entertained by this movie but the cool thing about it is you can actually leave your kid watching this and be assured that its age appropriate and won't disappoint them. So while its not for everyone, it hits the demographic head on, its cute, and funny and showcases one of the pre-teens' biggest stars. Worth seeing if you like that kind of set up. 8/10","8.0","positive","2009-09-01","Robert_duder","ur1697212","True","2","7","https://www.imdb.com/review/rw2120387/"
"rw2119737","Great movie (:","To be honest i thought this movie was great. I've seen it twice all together and i found it funny and exciting to watch each time. Many of the people who dis this movie haven't even watched it to begin with! And that really annoys me. I know everyone is entitled to their opinion but u shouldn't judge movies before u watch. The plot is about a girl named Miley Stewart who lives a double life as world pop sensation Hannah Montana. Her dad Robbie Ray (billy Ray Cyrus) decides to take her back home to Tennesse because shes becoming more 'Hannah' and less 'Miley'. I recommend this for a family movie for all ages- and especially to those who like the DisneyChannel original show Hannah Montana. The music in this movie is also fantastic. It features the hit radio song ""The Climb"" and also the songs ""Lets get crazy"", ""Hoedown Throwdown"", ""Crazier"" (by Taylor Swift who is in the movie!!) and many more. I hope from what i've said u give Hannah Montana: The Movie a chance and see what u think about it (: Thankuuuuu xx","8.0","positive","2009-08-31","chelsealovesuuu","ur22034109","False","2","7","https://www.imdb.com/review/rw2119737/"
"rw3090258","Maybe the best movie of 2009.","People need to get down off their high horse and sit down and watch this terrific movie. The story of a selfish girl who needs to remember who she really is has been told before, I guess, but not this well. This movie has a warmth that you might not expect. It shows that lies can hurt the ones you love and the power of forgiveness. Miley Cyrus may be running amok right now but that doesn't take away from the fact that she is a gifted performer.(Just watch her appearances on SNL.) The soundtrack is great. One great song after another. The only demerit that I would give this movie is that the slapstick jokes are a little clunky.","10.0","positive","2014-09-21","pmtelefon","ur6587670","False","1","2","https://www.imdb.com/review/rw3090258/"
